house_id,xiaoqu,district,total_price,unit_price,house_type,floor,area,house_struct,in_area,building_type,direction,building_structure,fixture,elevator_ratio,elevator_exist,yearlimit,list_time,trade_type,last_tradetime,house_use,house_time,owner_attribute,mortage,property_status,villa_type,overall_floor
103106435042,银滩之心福海苑,乳山市,408000.0,3115.0,3室2厅1厨1卫,中楼层,131.0,平层,暂无数据,暂无数据,南北,未知结构,简装,一梯两户,无,暂无数据,2019-10-08,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106419770,颐和大公海岸,乳山市,328000.0,2467.0,3室2厅1厨2卫,中楼层,133.0,平层,暂无数据,暂无数据,南北,未知结构,简装,一梯两户,无,暂无数据,2019-10-06,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103106383152,中房蔚蓝海岸,乳山市,385000.0,3500.0,3室2厅1厨1卫,中楼层,110.0,平层,暂无数据,暂无数据,南北,未知结构,简装,一梯两户,无,暂无数据,2019-10-03,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106333123,檀香丽湾,乳山市,330000.0,3883.0,2室2厅1厨1卫,中楼层,85.0,平层,暂无数据,暂无数据,北南,未知结构,精装,一梯三户,暂无数据,暂无数据,2019-09-28,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106290554,维利亚花园,乳山市,340000.0,3579.0,1室2厅1厨1卫,高楼层,95.0,平层,暂无数据,暂无数据,南北,未知结构,简装,一梯两户,无,暂无数据,2019-09-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106290475,御宫花园,乳山市,395000.0,4703.0,2室1厅1厨1卫,低楼层,84.0,平层,暂无数据,暂无数据,南北,未知结构,简装,两梯三户,有,暂无数据,2019-09-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103106290485,海湖家园,乳山市,370000.0,3815.0,3室2厅1厨1卫,中楼层,97.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯两户,无,暂无数据,2019-09-25,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103106290517,水岸人家,乳山市,478000.0,5032.0,3室2厅1厨1卫,低楼层,95.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯四户,有,暂无数据,2019-09-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,17.0
103106290420,览山亲水居,乳山市,310000.0,4190.0,2室2厅1厨1卫,低楼层,74.0,平层,暂无数据,板楼,南北,混合结构,精装,一梯四户,无,暂无数据,2019-09-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106290389,融基天海人和,乳山市,310000.0,3230.0,2室2厅1厨1卫,中楼层,96.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-09-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103106290253,曲水绿荫,乳山市,368000.0,3863.0,2室2厅1厨1卫,中楼层,95.27,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-09-25,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103106290217,银泰海景花园,乳山市,355000.0,3989.0,2室2厅1厨1卫,中楼层,89.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-09-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104131717,银滩第逸园,乳山市,380000.0,4017.0,2室1厅1厨1卫,低楼层,94.6,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-03-15,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108638654,维利亚花园,乳山市,248000.0,4770.0,1室1厅1厨1卫,中楼层,52.0,平层,暂无数据,暂无数据,南北,未知结构,其他,两梯十户,有,暂无数据,2020-04-17,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,18.0
103108611942,翰林名苑,乳山市,490000.0,6125.0,2室1厅1厨1卫,高楼层,80.0,平层,暂无数据,暂无数据,南北,未知结构,其他,一梯五户,暂无数据,暂无数据,2020-04-16,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,27.0
103108595966,翰林名苑,乳山市,460000.0,5750.0,2室1厅1厨1卫,中楼层,80.0,平层,暂无数据,暂无数据,南北,未知结构,其他,三梯两户,有,暂无数据,2020-04-15,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,7.0
103108441969,银滩之心度假俱乐部,乳山市,245000.0,2872.0,2室2厅1厨1卫,高楼层,85.31,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,满五年,2020-04-07,商品房,2012-09-10,普通住宅,满五年,非共有,无抵押,已上传房本照片,暂无数据,6.0
103108595602,翰林名苑,乳山市,260000.0,5200.0,1室1厅1厨1卫,低楼层,50.0,平层,暂无数据,暂无数据,南北,未知结构,其他,一梯六户,暂无数据,暂无数据,2020-04-15,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,33.0
103107084207,银滩之心福海苑,乳山市,268000.0,3436.0,3室2厅1厨1卫,高楼层,78.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯三户,无,暂无数据,2019-11-26,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103106741502,三庆.碧海华庭国际公寓,乳山市,330000.0,3794.0,2室2厅1厨1卫,中楼层,87.0,平层,暂无数据,板楼,南北,框架结构,精装,两梯两户,有,暂无数据,2019-10-30,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106524930,檀香丽湾,乳山市,598000.0,5026.0,3室2厅1厨1卫,中楼层,119.0,平层,暂无数据,板楼,南北,框架结构,精装,两梯三户,有,暂无数据,2019-10-14,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,14.0
103106524744,檀香丽湾,乳山市,468000.0,5506.0,2室2厅1厨1卫,低楼层,85.0,平层,暂无数据,板楼,南北,框架结构,精装,两梯两户,有,暂无数据,2019-10-14,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106137688,海韵阳光花园,乳山市,300000.0,3990.0,2室2厅1厨1卫,中楼层,75.19,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-09-18,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103106067489,观海听涛,乳山市,358000.0,4838.0,2室2厅1厨1卫,低楼层,74.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-09-12,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103107307192,城东三区,乳山市,388000.0,2985.0,3室2厅1厨2卫,高楼层,130.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-12-13,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,8.0
103107690623,胜利国际花园,乳山市,350000.0,4070.0,4室2厅1厨2卫,高楼层,86.0,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2020-01-18,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103107177724,金岭小区,乳山市,258000.0,3988.0,3室1厅1厨1卫,高楼层,64.7,平层,暂无数据,暂无数据,南北,未知结构,简装,一梯两户,无,暂无数据,2019-12-03,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103107141080,中房蔚蓝海岸,乳山市,285000.0,3608.0,3室2厅1厨1卫,高楼层,79.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-11-30,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,5.0
103107127552,城东一区,乳山市,368000.0,4381.0,3室1厅1厨1卫,高楼层,84.0,平层,暂无数据,暂无数据,南北,未知结构,简装,一梯两户,无,暂无数据,2019-11-29,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103107072307,万豪庭海苑,乳山市,335000.0,2577.0,3室2厅1厨2卫,高楼层,130.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯两户,无,暂无数据,2019-11-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103107049390,兴东小区,乳山市,428000.0,5036.0,2室2厅1厨1卫,低楼层,85.0,平层,暂无数据,暂无数据,南北,未知结构,简装,一梯两户,无,暂无数据,2019-11-23,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103107048817,城东三区,乳山市,228000.0,2327.0,2室2厅1厨1卫,高楼层,98.0,平层,暂无数据,暂无数据,南北,未知结构,简装,一梯两户,无,暂无数据,2019-11-23,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,8.0
103107007794,幸福小区,乳山市,920000.0,7797.0,3室2厅1厨2卫,高楼层,118.0,平层,暂无数据,暂无数据,南北,未知结构,毛坯,一梯两户,有,暂无数据,2019-11-20,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,10.0
103106996462,银河海景御花园,乳山市,520000.0,4522.0,3室2厅1厨2卫,高楼层,115.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-11-19,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106996229,银河海景御花园,乳山市,510000.0,4435.0,3室2厅1厨2卫,高楼层,115.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-11-19,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106996119,银河海景御花园,乳山市,510000.0,4215.0,3室2厅1厨2卫,高楼层,121.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-11-19,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106955654,胜利国际花园,乳山市,270000.0,2622.0,3室2厅1厨1卫,高楼层,103.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-11-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106951491,金岭小区,乳山市,326000.0,5175.0,2室1厅1厨1卫,中楼层,63.0,平层,暂无数据,暂无数据,南北,未知结构,简装,一梯两户,无,暂无数据,2019-11-15,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,6.0
103106944506,幸福小区,乳山市,488000.0,6257.0,2室2厅1厨1卫,高楼层,78.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-11-15,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104272291,明珠海苑,乳山市,225000.0,2639.0,2室2厅1厨1卫,高楼层,85.29,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-03-29,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103104271963,银河海景御花园,乳山市,360000.0,4557.0,2室2厅1厨1卫,中楼层,79.0,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2019-03-29,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106934697,静园小区,乳山市,418000.0,3981.0,3室2厅1厨1卫,高楼层,105.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-11-14,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104271445,海韵阳光花园,乳山市,345000.0,4929.0,2室1厅1厨1卫,中楼层,70.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-03-29,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103104271358,宏泰阳光花园,乳山市,330000.0,3667.0,2室2厅1厨1卫,中楼层,90.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-03-29,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104271295,碧海苑,乳山市,375000.0,4747.0,2室2厅1厨1卫,低楼层,79.0,平层,暂无数据,板塔结合,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-03-29,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103104271084,万鑫海梦苑,乳山市,330000.0,3403.0,3室2厅1厨1卫,中楼层,97.0,平层,暂无数据,板楼,南北,砖混结构,精装,两梯两户,有,暂无数据,2019-03-29,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103104271047,明珠海苑,乳山市,360000.0,3957.0,2室2厅1厨1卫,低楼层,91.0,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2019-03-29,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103104269273,假日海景海之韵花苑,乳山市,318000.0,3088.0,3室2厅1厨1卫,中楼层,103.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-03-29,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103104260597,海韵阳光花园,乳山市,398000.0,4739.0,2室1厅1厨1卫,中楼层,84.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,无,暂无数据,2019-03-28,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,8.0
103104258782,海韵阳光花园,乳山市,546000.0,4748.0,3室1厅1厨1卫,低楼层,115.0,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2019-03-28,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104257894,海韵豪庭,乳山市,300000.0,4055.0,2室1厅1厨1卫,低楼层,74.0,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2019-03-28,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104247156,龙韵碧海花源,乳山市,430000.0,4887.0,2室1厅1厨1卫,低楼层,88.0,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2019-03-27,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104254166,银滩之心度假俱乐部,乳山市,245000.0,3685.0,2室1厅1厨1卫,中楼层,66.5,平层,暂无数据,板楼,南北,混合结构,简装,一梯两户,无,暂无数据,2019-03-28,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103104246060,临海宜家,乳山市,330000.0,2895.0,2室2厅1厨2卫,高楼层,114.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-03-27,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,5.0
103104240911,假日海景海之缘花苑,乳山市,408000.0,4040.0,3室2厅1厨1卫,高楼层,101.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯四户,有,暂无数据,2019-03-26,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,11.0
103104239261,临海宜家,乳山市,280000.0,3415.0,2室2厅1厨1卫,中楼层,82.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-03-26,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,5.0
103104239193,香格里湾二区,乳山市,230000.0,2706.0,2室1厅1厨1卫,高楼层,85.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-03-26,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104238731,山水花都,乳山市,428000.0,4609.0,2室2厅1厨1卫,中楼层,92.87,平层,暂无数据,暂无数据,西北,砖混结构,精装,一梯两户,无,暂无数据,2019-03-26,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104237001,滨海如意花园,乳山市,298000.0,3974.0,2室2厅1厨1卫,高楼层,74.99,平层,暂无数据,板楼,南北,框架结构,精装,一梯六户,有,暂无数据,2019-03-26,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,18.0
103104236848,碧海名居,乳山市,338000.0,4448.0,2室2厅1厨1卫,中楼层,76.0,平层,暂无数据,板楼,南北,砖混结构,精装,四梯两户,有,暂无数据,2019-03-26,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103104157614,金长城花园,乳山市,298000.0,3839.0,2室1厅1厨1卫,中楼层,77.63,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-03-18,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,6.0
103104131954,滨海如意花园,乳山市,395000.0,3950.0,2室2厅1厨1卫,中楼层,100.0,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2019-03-15,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104131969,爱琴海景东区,乳山市,255000.0,4570.0,1室2厅1厨1卫,低楼层,55.8,平层,暂无数据,板楼,南北,砖混结构,精装,十九梯三户,有,暂无数据,2019-03-15,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103104131971,海景花园(乳山市),乳山市,378000.0,4022.0,3室2厅1厨1卫,低楼层,94.0,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2019-03-15,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,6.0
103104131874,湖畔人家花园小区东区,乳山市,365000.0,3843.0,3室2厅1厨1卫,低楼层,95.0,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2019-03-15,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103104131805,银河海景御花园,乳山市,405000.0,4603.0,2室2厅1厨1卫,中楼层,88.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-03-15,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104131795,爱琴海景东区,乳山市,325000.0,4013.0,2室1厅1厨1卫,中楼层,81.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-03-15,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103104131790,银滩假日,乳山市,398000.0,4854.0,2室2厅1厨1卫,低楼层,82.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-03-15,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,5.0
103104131783,水岸人家,乳山市,355000.0,4931.0,2室1厅1厨1卫,中楼层,72.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-03-15,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104482406,海韵阳光花园,乳山市,368000.0,4659.0,2室1厅1厨1卫,低楼层,79.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-04-19,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104455545,碧海华庭北区,乳山市,260000.0,4652.0,3室2厅1厨1卫,高楼层,55.9,平层,暂无数据,板楼,南北,砖混结构,精装,一梯三户,无,暂无数据,2019-04-17,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104456403,碧海华庭北区,乳山市,360000.0,5033.0,2室2厅1厨1卫,低楼层,71.53,平层,暂无数据,板楼,南北,砖混结构,精装,一梯三户,无,暂无数据,2019-04-17,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104452877,忆海苑,乳山市,408000.0,4250.0,2室1厅1厨1卫,低楼层,96.0,平层,暂无数据,板楼,南北,砖混结构,精装,两梯四户,有,暂无数据,2019-04-17,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,17.0
103104448918,海韵阳光花园,乳山市,358000.0,4262.0,2室1厅1厨1卫,中楼层,84.0,平层,暂无数据,板楼,南北,砖混结构,精装,两梯两户,有,暂无数据,2019-04-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103104448667,锦绣花园,乳山市,348000.0,3934.0,3室2厅1厨1卫,中楼层,88.48,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-04-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103104448602,银滩假日,乳山市,328000.0,4246.0,2室1厅1厨1卫,中楼层,77.25,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-04-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,5.0
103104448431,水岸人家,乳山市,375000.0,4747.0,2室1厅1厨1卫,中楼层,79.0,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2019-04-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104448319,明珠海苑,乳山市,350000.0,3805.0,2室2厅1厨1卫,中楼层,92.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-04-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103104438331,假日海景雍华苑北区,乳山市,280000.0,3925.0,2室1厅1厨1卫,低楼层,71.34,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2019-04-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104438196,假日海景雍华苑北区,乳山市,350000.0,4506.0,2室1厅1厨1卫,低楼层,77.69,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2019-04-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104437653,龙韵碧海花源,乳山市,348000.0,3315.0,2室1厅1厨1卫,高楼层,105.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-04-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104336891,山水花都,乳山市,650000.0,4758.0,3室2厅1厨2卫,高楼层,136.62,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2019-04-05,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104313723,白银滨海佳苑,乳山市,280000.0,4180.0,1室1厅1厨1卫,中楼层,67.0,平层,暂无数据,板楼,南北,混合结构,精装,一梯四户,无,暂无数据,2019-04-03,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104309490,银滩假日,乳山市,280000.0,3500.0,2室2厅1厨1卫,中楼层,80.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-04-02,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,5.0
103104303386,香格里湾二区,乳山市,280000.0,3219.0,2室2厅1厨1卫,高楼层,87.0,平层,暂无数据,暂无数据,南北,未知结构,简装,一梯两户,无,暂无数据,2019-04-02,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104303079,明珠海苑,乳山市,318000.0,4749.0,2室1厅1厨1卫,中楼层,66.97,平层,暂无数据,塔楼,南北,钢混结构,精装,两梯九户,有,暂无数据,2019-04-02,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,18.0
103104302973,爱琴海景东区,乳山市,288000.0,4164.0,2室1厅1厨1卫,中楼层,69.18,平层,暂无数据,板楼,南北,混合结构,精装,一梯三户,无,暂无数据,2019-04-02,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103104294639,海洋国际小区,乳山市,375000.0,5598.0,2室1厅1厨1卫,中楼层,67.0,平层,暂无数据,板楼,南北,框架结构,精装,两梯八户,有,暂无数据,2019-04-01,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,26.0
103104282537,宏泰阳光花园,乳山市,300000.0,3897.0,2室1厅1厨1卫,中楼层,77.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-03-31,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104281423,望海山庄花园,乳山市,253000.0,3280.0,2室2厅1厨1卫,中楼层,77.15,平层,暂无数据,板楼,南北,砖混结构,简装,一梯两户,无,暂无数据,2019-03-30,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104281135,水岸人家,乳山市,358000.0,4163.0,2室2厅1厨1卫,中楼层,86.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-03-30,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104281099,宏泰阳光花园,乳山市,175000.0,1925.0,2室2厅1厨1卫,高楼层,90.94,平层,暂无数据,板楼,南北,钢混结构,简装,一梯两户,无,暂无数据,2019-03-30,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104274846,银港花园,乳山市,170000.0,2699.0,2室1厅1厨2卫,高楼层,63.0,平层,暂无数据,板楼,南北,框架结构,简装,一梯三户,无,暂无数据,2019-03-30,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104274592,假日港湾,乳山市,345000.0,6765.0,1室1厅1厨1卫,中楼层,51.0,平层,暂无数据,板楼,南北,钢混结构,精装,两梯十一户,有,暂无数据,2019-03-30,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,28.0
103104274298,银港花园,乳山市,390000.0,4699.0,2室1厅1厨1卫,低楼层,83.0,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2019-03-30,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104274214,山水花都,乳山市,320000.0,3810.0,2室1厅1厨1卫,中楼层,84.0,平层,暂无数据,暂无数据,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-03-30,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
